date; SBER ; SBERP ; GAZP ; LKOH ; ROSN ; NVTK ; TATN ; TATNP ; SNGS ; SNGSP ; GMKN ; CHMF ; NLMK ; MAGN ; MTSS ; AFLT ; VTBR ; MOEX ; PLZL ; ALRS ; MGNT ; PHOR ; AKRN ; FEES ; HYDR ; IRAO ; BSPB ; TRNFP ;SIBN;LSRG
20.06.2024;314,15;314,12;115,92;7112,5;555;1054,8;688;666,4; 28,33 ; 65,06 ;136,32;1579,2;180,94; 54,38 ;290; 64,40 ; 0,02 ;231,21;11898;72,04;6572;6094;15756;0,10506; 0,67 ; 3,94 ; 367,38 ;1540,5;710,3;761,4
21.06.2024;314,14;315,11;115,4;7084;550,05;1040;688,2;666,9; 27,82 ; 64,29 ;134;1575,8;177,78; 53,86 ;286; 63,97 ; 0,02 ;225;11859,5;71,3;6457;6030;15798;0,10438; 0,67 ; 3,89 ; 363,60 ;1551;699,2;767,4
24.06.2024;317,25;317,8;113,67;7051,5;547,45;1043,2;681,1;662,2; 27,77 ; 63,71 ;130,24;1547,6;174,32; 53,73 ;289,2; 63,32 ; 0,02 ;220,19;11722;71,56;6281;5945;15730;0,1042; 0,67 ; 3,92 ; 371,21 ;1559,5;686,4;764,6
25.06.2024;319,8;320;114,97;7204;558,5;1056,4;694,4;676,1; 28,17 ; 65,15 ;131,18;1555,6;180,98; 55,12 ;292,5; 62,45 ; 0,02 ;226,19;11759;72,45;6390;5940;15700;0,1065; 0,67 ; 3,96 ; 379,74 ;1582;703,2;754,2
26.06.2024;324,55;324,37;117;7275;561,2;1056,4;701,5;688,5; 27,97 ; 65,44 ;130,8;1542;177,78; 54,49 ;290,5; 64,20 ; 0,02 ;228,28;11892;71,3;6375;5873;15668;0,1059; 0,67 ; 3,95 ; 387,68 ;1592,5;700,45;759,8
27.06.2024;327,16;327,7;115,65;7227;559,8;1048,4;702,7;682,9; 27,93 ; 66,26 ;129,32;1549,4;176,82; 55,10 ;292; 63,07 ; 0,02 ;228,3;12109;71,05;6340,5;5856;15670;0,10516; 0,67 ; 3,93 ; 387,30 ;1593,5;698,75;738,6
28.06.2024;327,15;327,93;115,94;7211;565,25;1091,8;699,9;683,4; 29,48 ; 67,18 ;129,92;1549,8;176,92; 55,24 ;290,9; 62,72 ; 0,02 ;229,1;12098;70,83;6369;5869;15650;0,10502; 0,67 ; 3,93 ; 385,97 ;1621,5;693,3;737,2
01.07.2024;327,1;328,34;121,4;7326;576,9;1097;710,9;690,5; 30,22 ; 67,95 ;132,5;1577,2;181; 55,64 ;296,45; 61,20 ; 0,02 ;232,2;12185;72,24;6558;5856;15626;0,10624; 0,66 ; 3,93 ; 382,92 ;1625,5;705;758
02.07.2024;328,37;329,4;126,2;7309,5;573;1134,6;710,4;691,3; 30,05 ; 68,57 ;134,38;1569,8;179,8; 55,09 ;295,2; 61,21 ; 0,02 ;238,3;12470;71,3;6592;5999;15628;0,10732; 0,66 ; 4,01 ; 385,48 ;1615,5;700,6;764,2
03.07.2024;328,2;328,4;124,96;7230,5;573,9;1101,4;704,1;685,2; 29,84 ; 67,46 ;132,66;1562,8;176,3; 54,26 ;292,2; 60,91 ; 0,02 ;234,65;12350,5;70,42;6530;6012;15620;0,10468; 0,65 ; 3,94 ; 378,32 ;1605;695,1;760
04.07.2024;324,66;324,83;122,17;7109,5;561,35;1088,2;699,1;676,7; 28,94 ; 65,96 ;130,38;1522,2;173,86; 53,71 ;288,55; 59,04 ; 0,02 ;235,79;12140;69,87;6470;5923;15598;0,10204; 0,65 ; 3,87 ; 373,40 ;1581,5;687,6;747
05.07.2024;325;325;126,74;7201;555,85;1096,6;692,1;667,2; 28,95 ; 66,50 ;134,34;1529,6;174,38; 53,84 ;289,9; 58,45 ; 0,02 ;235,7;12416,5;70,04;6435;5908;15610;0,1016; 0,64 ; 3,87 ; 375,01 ;1577,5;689;745,8
08.07.2024;324,07;324,36;127,74;7097;560,1;1082,6;695,3;673,9; 28,31 ; 65,27 ;132,52;1523,2;174,52; 53,85 ;289,75; 56,45 ; 0,02 ;232,22;12207,5;68,89;6392;5998;15548;0,1001; 0,63 ; 3,88 ; 368,60 ;1577;671,3;725
09.07.2024;319,99;319,92;124,05;6941;524,6;1062,2;660,5;639,1; 28,09 ; 62,72 ;129,14;1451,4;167,16; 52,15 ;280,2; 53,78 ;;228,21;11890;68,05;6136;5885;15498;0,09728; 0,61 ; 3,83 ; 365,95 ;1502,5;656,8;715
10.07.2024;316,68;316,78;117,81;6689;502,5;1013;635,1;613; 27,35 ; 61,30 ;124,3;1393,6;159,8; 49,59 ;264,7; 52,33 ;;221,84;11408,5;65,15;5835,5;5595;15450;0,0924; 0,60 ; 3,67 ; 349,80 ;1411;634,9;680
11.07.2024;295,87;296;121,75;6969,5;526,7;1045,8;650,4;635; 28,49 ; 64,12 ;126,1;1474,6;169,36; 52,42 ;276,4; 56,73 ;;229,75;12207,5;66,58;6241,5;5657;15500;0,09786; 0,62 ; 3,78 ; 367,91 ;1473,5;652;720,8
12.07.2024;292,21;292,22;119,65;6908;527,4;1024,8;653,9;639,7; 28,17 ; 63,58 ;125,26;1471,6;169,82; 52,26 ;270,45; 55,40 ;;227,88;12300;64,47;6215;5546;15410;0,09516; 0,61 ; 3,75 ; 356,45 ;1463;655,3;716,2
15.07.2024;284,38;284,56;119,28;6827;508;1003,8;643,8;626,7; 27,32 ; 62,44 ;122,76;1422;163,02; 50,50 ;260,6; 54,18 ; 92,95 ;225,45;11959;62,14;5890;5411;15368;0,09398; 0,58 ; 3,70 ; 345,99 ;1449;642;699,8
